venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario;costo_unitario;descuento_porcentaje;venta_neta;costo_total;utilidad
4063;2023-07-27;5;457;4;4;2;69.39;47;0;138.78;94;44.78
4064;2024-11-20;21;373;3;8;2;382.02;244;0;764.04;488;276.04
4065;2025-01-16;24;71;4;4;3;405.54;306;5;1155.79;918;237.79
4066;2025-07-08;18;317;4;9;3;377.84;282;15;963.49;846;117.49
4067;2024-11-09;20;80;1;6;5;479.99;293;0;2399.95;1465;934.95
4068;2025-10-25;24;106;3;8;2;405.54;306;5;770.53;612;158.53
4069;2024-11-13;17;499;2;7;3;439.51;310;5;1252.6;930;322.6
4070;2024-12-29;5;189;1;1;4;69.39;47;5;263.68;188;75.68
4071;2024-09-21;11;455;3;8;3;519.38;363;5;1480.23;1089;391.23
4072;2025-04-04;16;491;2;12;3;142.24;105;15;362.71;315;47.71
4073;2025-08-09;8;497;1;1;4;919.26;614;5;3493.19;2456;1037.19
4074;2025-11-04;26;457;3;8;2;835.82;478;10;1504.48;956;548.48
4075;2023-02-20;18;230;3;13;3;377.84;282;10;1020.17;846;174.17
4076;2024-02-26;21;89;1;11;5;382.02;244;0;1910.1;1220;690.1
4077;2023-06-27;3;155;4;4;4;212.75;123;15;723.35;492;231.35
4078;2025-07-03;25;380;5;10;4;978.48;682;0;3913.92;2728;1185.92
4079;2024-09-17;23;99;3;13;3;1081.01;680;10;2918.73;2040;878.73
4080;2025-10-17;25;336;3;13;2;978.48;682;15;1663.42;1364;299.42
4081;2025-08-12;12;397;1;11;1;181.86;114;10;163.67;114;49.67
4082;2024-12-29;14;422;5;5;1;361.58;231;15;307.34;231;76.34
4083;2023-11-06;12;131;1;6;5;181.86;114;15;772.91;570;202.91
4084;2025-11-29;14;423;1;6;5;361.58;231;15;1536.71;1155;381.71
4085;2024-11-26;16;288;4;4;4;142.24;105;10;512.06;420;92.06
4086;2024-03-02;13;46;4;14;4;770.23;523;15;2618.78;2092;526.78
4087;2025-07-23;18;419;1;1;4;377.84;282;15;1284.66;1128;156.66
4088;2025-02-02;2;457;4;4;1;1150.48;670;0;1150.48;670;480.48
4089;2025-07-25;21;275;4;4;3;382.02;244;0;1146.06;732;414.06
4090;2025-05-16;25;398;1;1;3;978.48;682;5;2788.67;2046;742.67
4091;2024-03-29;13;46;3;8;3;770.23;523;10;2079.62;1569;510.62
4092;2024-06-13;5;168;3;3;4;69.39;47;0;277.56;188;89.56
4093;2025-06-30;6;167;1;1;3;125.45;96;0;376.35;288;88.35
4094;2025-06-08;3;18;2;2;4;212.75;123;0;851.0;492;359.0
4095;2024-11-18;8;112;5;5;5;919.26;614;15;3906.86;3070;836.86
4096;2025-07-20;11;63;3;13;5;519.38;363;0;2596.9;1815;781.9
4097;2025-07-03;8;368;2;12;5;919.26;614;0;4596.3;3070;1526.3
4098;2023-05-20;8;24;5;5;1;919.26;614;0;919.26;614;305.26
4099;2024-09-29;13;377;4;4;1;770.23;523;15;654.7;523;131.7
4100;2025-01-21;21;147;1;6;3;382.02;244;0;1146.06;732;414.06
4101;2023-09-22;26;439;4;9;1;835.82;478;15;710.45;478;232.45
4102;2025-08-20;2;466;1;11;4;1150.48;670;5;4371.82;2680;1691.82
4103;2024-06-26;16;103;2;2;1;142.24;105;0;142.24;105;37.24
4104;2023-06-28;8;392;1;6;3;919.26;614;0;2757.78;1842;915.78
4105;2025-01-27;5;415;2;2;1;69.39;47;15;58.98;47;11.98
4106;2023-02-23;14;2;2;2;1;361.58;231;15;307.34;231;76.34
4107;2023-07-08;3;415;1;11;2;212.75;123;0;425.5;246;179.5
4108;2024-02-04;23;153;3;3;3;1081.01;680;0;3243.03;2040;1203.03
4109;2023-04-04;10;189;2;12;1;1154.83;660;0;1154.83;660;494.83
4110;2025-02-24;5;146;5;10;1;69.39;47;0;69.39;47;22.39
4111;2023-09-06;3;29;4;4;2;212.75;123;0;425.5;246;179.5
4112;2025-05-28;11;177;5;15;5;519.38;363;10;2337.21;1815;522.21
4113;2025-02-09;9;104;1;11;3;316.86;233;0;950.58;699;251.58
4114;2023-05-13;4;429;4;9;4;1059.28;606;15;3601.55;2424;1177.55
4115;2024-09-08;10;301;4;9;1;1154.83;660;15;981.61;660;321.61
4116;2024-11-14;22;106;4;14;1;96.8;77;0;96.8;77;19.8
4117;2023-07-20;11;288;3;13;4;519.38;363;0;2077.52;1452;625.52
4118;2023-04-01;11;359;5;15;4;519.38;363;10;1869.77;1452;417.77
4119;2023-08-03;10;199;2;2;5;1154.83;660;0;5774.15;3300;2474.15
4120;2023-03-19;15;151;3;8;3;74.85;55;0;224.55;165;59.55
4121;2024-08-01;4;193;5;15;1;1059.28;606;0;1059.28;606;453.28
4122;2025-05-16;16;107;5;15;2;142.24;105;0;284.48;210;74.48
4123;2024-06-10;18;44;5;15;3;377.84;282;0;1133.52;846;287.52
4124;2025-04-22;1;50;5;10;4;242.37;174;10;872.53;696;176.53
4125;2025-04-04;14;468;2;2;3;361.58;231;10;976.27;693;283.27
4126;2025-09-17;25;493;1;11;3;978.48;682;0;2935.44;2046;889.44
4127;2024-03-14;24;127;1;1;5;405.54;306;0;2027.7;1530;497.7
4128;2025-04-12;11;344;1;11;3;519.38;363;0;1558.14;1089;469.14
4129;2025-03-10;24;136;3;13;5;405.54;306;5;1926.32;1530;396.32
4130;2025-05-04;19;333;5;15;2;244.74;140;10;440.53;280;160.53
4131;2024-02-12;3;227;3;8;4;212.75;123;0;851.0;492;359.0
4132;2024-08-12;8;168;4;9;3;919.26;614;0;2757.78;1842;915.78
4133;2025-09-30;26;286;1;6;4;835.82;478;0;3343.28;1912;1431.28
4134;2024-09-04;8;267;1;1;3;919.26;614;15;2344.11;1842;502.11
4135;2025-11-13;4;65;2;2;4;1059.28;606;10;3813.41;2424;1389.41
4136;2025-09-13;9;455;4;9;5;316.86;233;5;1505.09;1165;340.09
4137;2024-03-14;23;64;3;8;3;1081.01;680;5;3080.88;2040;1040.88
4138;2023-08-08;14;460;2;12;2;361.58;231;0;723.16;462;261.16
4139;2025-11-08;16;249;3;8;4;142.24;105;15;483.62;420;63.62
4140;2025-02-26;2;98;3;8;2;1150.48;670;10;2070.86;1340;730.86
4141;2023-05-28;23;460;3;8;1;1081.01;680;0;1081.01;680;401.01
4142;2023-03-23;8;296;3;8;1;919.26;614;5;873.3;614;259.3
4143;2025-06-24;17;7;1;1;4;439.51;310;10;1582.24;1240;342.24
4144;2024-08-27;20;487;2;12;2;479.99;293;15;815.98;586;229.98
4145;2024-01-02;24;344;5;5;1;405.54;306;15;344.71;306;38.71
4146;2025-02-11;4;1;2;2;3;1059.28;606;0;3177.84;1818;1359.84
4147;2024-02-11;2;294;2;2;5;1150.48;670;5;5464.78;3350;2114.78
4148;2025-10-13;24;346;5;15;3;405.54;306;10;1094.96;918;176.96
4149;2023-01-28;17;179;1;6;5;439.51;310;0;2197.55;1550;647.55
4150;2025-09-30;25;70;1;11;3;978.48;682;5;2788.67;2046;742.67
4151;2024-01-24;5;328;2;7;4;69.39;47;0;277.56;188;89.56
4152;2025-01-18;26;416;5;5;2;835.82;478;0;1671.64;956;715.64
4153;2024-09-16;2;124;4;4;5;1150.48;670;5;5464.78;3350;2114.78
4154;2025-03-13;2;296;2;7;3;1150.48;670;15;2933.72;2010;923.72
4155;2025-11-17;21;59;5;10;4;382.02;244;0;1528.08;976;552.08
4156;2025-01-04;8;42;5;5;4;919.26;614;0;3677.04;2456;1221.04
4157;2025-01-12;8;190;2;12;1;919.26;614;0;919.26;614;305.26
4158;2023-02-06;16;41;1;11;4;142.24;105;0;568.96;420;148.96
4159;2024-02-24;4;285;2;12;2;1059.28;606;10;1906.7;1212;694.7
4160;2023-06-07;2;363;1;11;5;1150.48;670;0;5752.4;3350;2402.4
4161;2024-08-06;4;13;4;14;5;1059.28;606;0;5296.4;3030;2266.4
4162;2023-02-04;4;130;3;3;2;1059.28;606;0;2118.56;1212;906.56
4163;2023-09-21;3;60;5;10;5;212.75;123;0;1063.75;615;448.75
4164;2024-07-13;13;130;1;6;4;770.23;523;15;2618.78;2092;526.78
4165;2024-07-09;25;223;3;13;3;978.48;682;10;2641.9;2046;595.9
4166;2024-02-02;24;259;3;3;2;405.54;306;15;689.42;612;77.42
4167;2023-02-03;7;467;5;10;2;522.78;346;0;1045.56;692;353.56
4168;2024-08-01;1;372;2;7;2;242.37;174;5;460.5;348;112.5
4169;2023-12-31;8;186;1;11;4;919.26;614;15;3125.48;2456;669.48
4170;2023-07-10;11;245;2;2;5;519.38;363;0;2596.9;1815;781.9
4171;2023-08-28;14;132;4;4;2;361.58;231;0;723.16;462;261.16
4172;2024-09-24;4;389;1;1;3;1059.28;606;15;2701.16;1818;883.16
4173;2025-01-05;18;455;3;3;2;377.84;282;0;755.68;564;191.68
4174;2025-12-05;24;224;2;7;4;405.54;306;0;1622.16;1224;398.16
4175;2023-06-05;6;87;2;12;2;125.45;96;0;250.9;192;58.9
4176;2023-11-06;11;207;3;8;5;519.38;363;0;2596.9;1815;781.9
4177;2025-08-10;9;500;2;2;5;316.86;233;15;1346.66;1165;181.66
4178;2023-10-14;2;208;5;5;3;1150.48;670;0;3451.44;2010;1441.44
4179;2025-12-08;26;137;4;14;4;835.82;478;0;3343.28;1912;1431.28
4180;2023-02-11;16;224;3;13;3;142.24;105;0;426.72;315;111.72
4181;2024-08-10;26;169;5;5;5;835.82;478;0;4179.1;2390;1789.1
4182;2024-03-30;26;116;5;15;1;835.82;478;10;752.24;478;274.24
4183;2023-05-20;7;172;5;15;5;522.78;346;0;2613.9;1730;883.9
4184;2024-05-26;26;335;3;3;2;835.82;478;0;1671.64;956;715.64
4185;2025-06-23;17;287;4;14;4;439.51;310;10;1582.24;1240;342.24
4186;2024-11-23;5;78;3;13;5;69.39;47;10;312.25;235;77.25
4187;2024-01-13;16;81;4;9;2;142.24;105;10;256.03;210;46.03
4188;2023-06-23;16;228;3;13;5;142.24;105;5;675.64;525;150.64
4189;2024-12-31;9;102;2;12;5;316.86;233;0;1584.3;1165;419.3
4190;2025-06-23;2;311;3;3;1;1150.48;670;10;1035.43;670;365.43
4191;2024-02-01;20;156;4;4;3;479.99;293;15;1223.97;879;344.97
4192;2023-11-20;3;267;5;10;2;212.75;123;0;425.5;246;179.5
4193;2025-10-14;2;325;4;9;4;1150.48;670;0;4601.92;2680;1921.92
4194;2023-02-17;3;281;3;13;5;212.75;123;0;1063.75;615;448.75
4195;2023-03-28;17;66;1;6;1;439.51;310;5;417.53;310;107.53
4196;2025-07-20;17;329;5;5;5;439.51;310;0;2197.55;1550;647.55
4197;2023-11-24;10;218;5;5;3;1154.83;660;0;3464.49;1980;1484.49
4198;2023-11-30;16;431;1;6;1;142.24;105;5;135.13;105;30.13
4199;2023-07-05;18;410;5;5;1;377.84;282;15;321.16;282;39.16
4200;2024-03-28;11;40;5;10;3;519.38;363;5;1480.23;1089;391.23
4201;2023-06-25;18;21;3;3;4;377.84;282;15;1284.66;1128;156.66
4202;2023-08-12;3;300;1;6;2;212.75;123;0;425.5;246;179.5
4203;2024-10-13;19;179;4;4;5;244.74;140;0;1223.7;700;523.7
4204;2024-03-03;9;79;3;13;5;316.86;233;15;1346.66;1165;181.66
4205;2023-01-09;19;66;4;9;5;244.74;140;5;1162.52;700;462.52
4206;2024-09-08;6;378;5;15;5;125.45;96;10;564.52;480;84.52
4207;2023-04-13;9;456;1;6;2;316.86;233;15;538.66;466;72.66
4208;2024-09-12;6;305;4;4;5;125.45;96;10;564.52;480;84.52
4209;2024-11-09;16;240;1;11;4;142.24;105;0;568.96;420;148.96
4210;2023-02-19;25;102;3;8;4;978.48;682;15;3326.83;2728;598.83
4211;2023-10-15;23;411;5;15;5;1081.01;680;0;5405.05;3400;2005.05
4212;2023-08-19;6;33;1;6;2;125.45;96;10;225.81;192;33.81
4213;2024-03-25;17;461;1;11;5;439.51;310;0;2197.55;1550;647.55
4214;2023-05-21;25;288;4;4;1;978.48;682;15;831.71;682;149.71
4215;2025-06-25;9;347;5;10;1;316.86;233;15;269.33;233;36.33
4216;2025-04-09;9;77;3;3;3;316.86;233;10;855.52;699;156.52
4217;2024-02-03;13;276;4;14;1;770.23;523;10;693.21;523;170.21
4218;2023-04-10;24;250;3;13;3;405.54;306;0;1216.62;918;298.62
4219;2025-01-04;20;61;4;9;3;479.99;293;0;1439.97;879;560.97
4220;2024-11-18;16;38;5;5;5;142.24;105;0;711.2;525;186.2
4221;2023-09-24;23;291;2;2;5;1081.01;680;0;5405.05;3400;2005.05
4222;2025-10-26;25;117;4;14;3;978.48;682;0;2935.44;2046;889.44
4223;2024-01-17;6;396;4;9;2;125.45;96;15;213.26;192;21.26
4224;2025-09-02;26;379;4;4;2;835.82;478;15;1420.89;956;464.89
4225;2023-06-05;10;41;1;1;5;1154.83;660;0;5774.15;3300;2474.15
4226;2025-07-30;9;107;2;2;5;316.86;233;15;1346.66;1165;181.66
4227;2023-08-28;20;320;1;11;4;479.99;293;5;1823.96;1172;651.96
4228;2023-09-27;13;94;3;13;5;770.23;523;5;3658.59;2615;1043.59
4229;2023-10-25;2;185;5;10;2;1150.48;670;15;1955.82;1340;615.82
4230;2025-04-08;21;3;5;10;3;382.02;244;15;974.15;732;242.15
4231;2024-11-08;23;383;4;4;3;1081.01;680;0;3243.03;2040;1203.03
4232;2023-10-12;2;34;3;13;4;1150.48;670;10;4141.73;2680;1461.73
4233;2025-10-28;7;198;2;12;2;522.78;346;10;941.0;692;249.0
4234;2023-02-08;7;213;3;13;1;522.78;346;0;522.78;346;176.78
4235;2025-07-17;24;182;3;8;2;405.54;306;15;689.42;612;77.42
4236;2024-02-21;25;145;1;11;2;978.48;682;0;1956.96;1364;592.96
4237;2024-05-18;23;486;1;6;3;1081.01;680;0;3243.03;2040;1203.03
4238;2024-09-17;21;358;2;2;3;382.02;244;5;1088.76;732;356.76
4239;2025-02-03;1;218;5;15;1;242.37;174;10;218.13;174;44.13
4240;2025-05-03;11;9;1;6;3;519.38;363;0;1558.14;1089;469.14
4241;2023-06-09;17;362;3;13;2;439.51;310;5;835.07;620;215.07
4242;2024-02-20;22;96;5;10;2;96.8;77;15;164.56;154;10.56
4243;2025-05-04;14;8;5;10;3;361.58;231;0;1084.74;693;391.74
4244;2024-06-12;15;267;4;9;3;74.85;55;5;213.32;165;48.32
4245;2023-01-30;18;298;5;15;3;377.84;282;0;1133.52;846;287.52
4246;2024-10-03;2;3;5;15;3;1150.48;670;0;3451.44;2010;1441.44
4247;2024-04-11;15;46;2;2;2;74.85;55;10;134.73;110;24.73
4248;2023-05-23;26;154;5;15;1;835.82;478;0;835.82;478;357.82
4249;2023-10-06;22;92;5;15;3;96.8;77;0;290.4;231;59.4
4250;2024-11-15;1;183;1;11;1;242.37;174;0;242.37;174;68.37
4251;2025-12-10;25;490;3;13;1;978.48;682;0;978.48;682;296.48
4252;2025-01-01;25;139;2;12;3;978.48;682;10;2641.9;2046;595.9
4253;2025-08-28;7;351;4;14;3;522.78;346;0;1568.34;1038;530.34
4254;2024-04-22;24;256;5;5;2;405.54;306;10;729.97;612;117.97
4255;2023-12-12;20;312;2;7;5;479.99;293;0;2399.95;1465;934.95
4256;2023-01-10;18;210;5;5;1;377.84;282;0;377.84;282;95.84
4257;2023-04-05;4;135;3;13;5;1059.28;606;15;4501.94;3030;1471.94
4258;2024-06-27;13;448;3;8;5;770.23;523;0;3851.15;2615;1236.15
4259;2025-06-08;20;262;1;11;3;479.99;293;10;1295.97;879;416.97
4260;2025-01-14;23;67;4;9;3;1081.01;680;0;3243.03;2040;1203.03
4261;2025-05-03;20;442;5;5;2;479.99;293;0;959.98;586;373.98
4262;2024-04-27;11;481;2;7;3;519.38;363;10;1402.33;1089;313.33
4263;2023-08-14;11;15;2;7;1;519.38;363;10;467.44;363;104.44
4264;2023-06-08;18;73;1;1;3;377.84;282;15;963.49;846;117.49
4265;2024-05-20;9;59;3;3;3;316.86;233;10;855.52;699;156.52
4266;2023-12-10;22;276;2;7;1;96.8;77;5;91.96;77;14.96
4267;2024-04-20;8;354;1;6;2;919.26;614;15;1562.74;1228;334.74
4268;2024-11-07;1;63;4;4;3;242.37;174;0;727.11;522;205.11
4269;2025-03-27;5;64;5;5;5;69.39;47;15;294.91;235;59.91
4270;2024-11-18;16;297;3;3;5;142.24;105;10;640.08;525;115.08
4271;2023-05-22;6;376;4;9;2;125.45;96;10;225.81;192;33.81
4272;2025-12-27;1;6;4;4;1;242.37;174;0;242.37;174;68.37
4273;2024-08-02;7;193;3;3;5;522.78;346;5;2483.2;1730;753.2
4274;2023-10-30;12;442;2;7;3;181.86;114;15;463.74;342;121.74
4275;2025-08-22;24;379;4;14;2;405.54;306;0;811.08;612;199.08
4276;2025-08-12;17;328;3;13;1;439.51;310;10;395.56;310;85.56
4277;2024-04-22;11;59;1;6;5;519.38;363;0;2596.9;1815;781.9
4278;2025-10-28;2;138;1;6;1;1150.48;670;15;977.91;670;307.91
4279;2024-12-14;16;124;2;7;2;142.24;105;10;256.03;210;46.03
4280;2024-09-08;24;419;2;7;5;405.54;306;10;1824.93;1530;294.93
4281;2024-03-04;5;185;2;2;2;69.39;47;5;131.84;94;37.84
4282;2025-10-25;21;474;3;13;2;382.02;244;0;764.04;488;276.04
4283;2023-01-28;11;410;5;10;1;519.38;363;10;467.44;363;104.44
4284;2025-05-03;14;354;5;5;5;361.58;231;0;1807.9;1155;652.9
4285;2023-11-28;1;466;3;3;1;242.37;174;15;206.01;174;32.01
4286;2025-04-27;17;370;2;12;5;439.51;310;0;2197.55;1550;647.55
4287;2024-04-08;8;152;3;13;3;919.26;614;0;2757.78;1842;915.78
4288;2025-09-12;5;308;4;4;1;69.39;47;0;69.39;47;22.39
4289;2024-05-30;8;30;1;1;4;919.26;614;15;3125.48;2456;669.48
4290;2023-10-02;4;195;5;15;1;1059.28;606;10;953.35;606;347.35
4291;2024-07-16;17;211;3;13;5;439.51;310;0;2197.55;1550;647.55
4292;2025-06-06;17;49;1;1;4;439.51;310;10;1582.24;1240;342.24
4293;2024-10-17;1;8;4;9;5;242.37;174;0;1211.85;870;341.85
4294;2024-05-06;12;318;2;7;1;181.86;114;0;181.86;114;67.86
4295;2024-05-24;15;128;3;3;2;74.85;55;5;142.21;110;32.21
4296;2025-10-22;2;190;5;5;2;1150.48;670;0;2300.96;1340;960.96
4297;2023-04-23;26;418;2;7;3;835.82;478;5;2382.09;1434;948.09
4298;2024-10-14;24;478;1;6;3;405.54;306;0;1216.62;918;298.62
4299;2025-02-20;1;327;4;14;1;242.37;174;0;242.37;174;68.37
4300;2023-10-30;25;291;4;14;4;978.48;682;15;3326.83;2728;598.83
4301;2024-01-05;25;97;3;13;4;978.48;682;0;3913.92;2728;1185.92
4302;2025-11-13;1;167;1;6;1;242.37;174;0;242.37;174;68.37
4303;2024-04-13;8;271;3;13;5;919.26;614;0;4596.3;3070;1526.3
4304;2023-03-27;11;302;4;14;2;519.38;363;0;1038.76;726;312.76
4305;2023-03-16;20;375;2;12;5;479.99;293;10;2159.95;1465;694.95
4306;2025-09-13;6;369;2;7;4;125.45;96;10;451.62;384;67.62
4307;2023-10-03;1;14;5;5;1;242.37;174;5;230.25;174;56.25
4308;2023-08-17;7;191;3;8;1;522.78;346;0;522.78;346;176.78
4309;2025-06-06;9;69;2;2;3;316.86;233;0;950.58;699;251.58
4310;2023-08-08;6;125;2;12;2;125.45;96;15;213.26;192;21.26
4311;2025-10-12;24;6;5;10;1;405.54;306;15;344.71;306;38.71
4312;2025-02-16;13;407;2;2;5;770.23;523;5;3658.59;2615;1043.59
4313;2023-10-12;19;261;4;4;4;244.74;140;0;978.96;560;418.96
4314;2024-12-05;5;234;1;6;2;69.39;47;5;131.84;94;37.84
4315;2023-07-24;1;255;3;3;2;242.37;174;5;460.5;348;112.5
4316;2025-10-12;20;492;5;15;3;479.99;293;0;1439.97;879;560.97
4317;2023-02-25;1;307;1;6;3;242.37;174;10;654.4;522;132.4
4318;2024-06-11;4;200;2;7;5;1059.28;606;5;5031.58;3030;2001.58
4319;2023-04-21;23;25;2;12;3;1081.01;680;0;3243.03;2040;1203.03
4320;2025-06-05;20;374;3;13;5;479.99;293;10;2159.95;1465;694.95
4321;2024-07-19;6;80;3;3;2;125.45;96;0;250.9;192;58.9
4322;2025-02-19;8;377;2;7;5;919.26;614;0;4596.3;3070;1526.3
4323;2024-08-26;25;240;2;2;2;978.48;682;0;1956.96;1364;592.96
4324;2023-07-22;16;51;4;14;4;142.24;105;0;568.96;420;148.96
4325;2023-09-30;26;499;1;6;4;835.82;478;0;3343.28;1912;1431.28
4326;2023-09-15;14;474;4;9;5;361.58;231;0;1807.9;1155;652.9
4327;2025-08-25;21;199;4;9;2;382.02;244;5;725.84;488;237.84
4328;2025-12-31;2;416;5;15;3;1150.48;670;15;2933.72;2010;923.72
4329;2025-11-08;17;373;2;12;1;439.51;310;0;439.51;310;129.51
4330;2025-10-10;8;55;4;14;4;919.26;614;0;3677.04;2456;1221.04
4331;2023-10-16;24;301;4;4;5;405.54;306;0;2027.7;1530;497.7
4332;2024-12-08;17;127;2;7;5;439.51;310;10;1977.8;1550;427.8
4333;2024-04-14;23;319;5;15;3;1081.01;680;0;3243.03;2040;1203.03
4334;2024-07-04;7;421;3;8;4;522.78;346;10;1882.01;1384;498.01
4335;2025-11-26;14;198;1;11;2;361.58;231;10;650.84;462;188.84
4336;2024-08-30;22;232;3;8;4;96.8;77;0;387.2;308;79.2
4337;2025-10-03;17;442;2;2;2;439.51;310;0;879.02;620;259.02
4338;2023-12-28;12;23;4;14;3;181.86;114;10;491.02;342;149.02
4339;2023-03-21;12;246;4;9;2;181.86;114;0;363.72;228;135.72
4340;2023-12-19;10;158;5;5;2;1154.83;660;10;2078.69;1320;758.69
4341;2023-01-08;25;249;3;13;1;978.48;682;10;880.63;682;198.63
4342;2023-06-18;17;8;1;1;5;439.51;310;0;2197.55;1550;647.55
4343;2025-04-07;20;215;4;4;1;479.99;293;5;455.99;293;162.99
4344;2024-02-03;15;284;5;15;4;74.85;55;15;254.49;220;34.49
4345;2025-06-13;20;440;5;15;5;479.99;293;10;2159.95;1465;694.95
4346;2024-02-20;6;254;1;1;5;125.45;96;10;564.52;480;84.52
4347;2025-10-14;9;93;2;2;5;316.86;233;5;1505.09;1165;340.09
4348;2025-07-11;9;121;1;11;1;316.86;233;5;301.02;233;68.02
4349;2025-12-29;23;138;2;2;3;1081.01;680;0;3243.03;2040;1203.03
4350;2025-07-13;10;222;5;15;2;1154.83;660;0;2309.66;1320;989.66
4351;2025-08-17;2;272;1;1;3;1150.48;670;10;3106.3;2010;1096.3
4352;2025-12-21;24;26;2;7;3;405.54;306;0;1216.62;918;298.62
4353;2023-02-27;10;237;3;13;3;1154.83;660;0;3464.49;1980;1484.49
4354;2024-03-31;22;205;1;11;1;96.8;77;0;96.8;77;19.8
4355;2024-02-23;8;335;4;9;1;919.26;614;0;919.26;614;305.26
4356;2025-02-28;23;226;4;4;3;1081.01;680;10;2918.73;2040;878.73
4357;2025-01-17;1;52;5;10;2;242.37;174;0;484.74;348;136.74
4358;2023-11-10;9;238;3;13;4;316.86;233;0;1267.44;932;335.44
4359;2025-11-09;2;79;4;14;2;1150.48;670;0;2300.96;1340;960.96
4360;2025-01-17;9;330;4;9;5;316.86;233;10;1425.87;1165;260.87
4361;2024-09-03;8;16;4;14;2;919.26;614;0;1838.52;1228;610.52
4362;2024-09-06;26;109;2;12;4;835.82;478;0;3343.28;1912;1431.28
4363;2024-08-10;15;58;3;3;2;74.85;55;0;149.7;110;39.7
4364;2023-09-30;25;496;5;5;3;978.48;682;0;2935.44;2046;889.44
4365;2025-08-20;8;136;5;15;4;919.26;614;5;3493.19;2456;1037.19
4366;2025-02-27;6;9;3;13;5;125.45;96;0;627.25;480;147.25
4367;2025-06-02;14;262;2;12;4;361.58;231;0;1446.32;924;522.32
4368;2025-07-03;20;316;3;13;3;479.99;293;5;1367.97;879;488.97
4369;2023-01-05;14;355;1;6;5;361.58;231;15;1536.71;1155;381.71
4370;2023-09-25;21;40;1;11;1;382.02;244;0;382.02;244;138.02
4371;2023-10-25;11;20;2;2;1;519.38;363;10;467.44;363;104.44
4372;2025-06-12;6;186;3;3;5;125.45;96;10;564.52;480;84.52
4373;2024-01-13;21;199;5;15;5;382.02;244;10;1719.09;1220;499.09
4374;2024-10-27;23;368;2;2;1;1081.01;680;10;972.91;680;292.91
4375;2025-11-09;21;226;4;9;4;382.02;244;5;1451.68;976;475.68
4376;2025-01-14;23;335;2;2;5;1081.01;680;5;5134.8;3400;1734.8
4377;2023-01-23;21;357;2;7;2;382.02;244;5;725.84;488;237.84
4378;2024-10-08;25;56;1;11;5;978.48;682;0;4892.4;3410;1482.4
4379;2024-05-20;16;406;4;4;5;142.24;105;10;640.08;525;115.08
4380;2024-08-08;4;272;2;7;3;1059.28;606;0;3177.84;1818;1359.84
4381;2024-02-05;25;42;3;3;3;978.48;682;5;2788.67;2046;742.67
4382;2023-01-15;12;433;3;3;5;181.86;114;0;909.3;570;339.3
4383;2024-07-04;20;249;1;11;1;479.99;293;0;479.99;293;186.99
4384;2023-09-15;12;456;3;13;2;181.86;114;0;363.72;228;135.72
4385;2025-12-15;13;381;5;5;4;770.23;523;0;3080.92;2092;988.92
4386;2024-06-25;18;135;5;15;4;377.84;282;0;1511.36;1128;383.36
4387;2025-04-07;12;183;2;2;3;181.86;114;10;491.02;342;149.02
4388;2023-06-12;9;106;3;13;1;316.86;233;0;316.86;233;83.86
4389;2024-08-19;12;448;5;15;4;181.86;114;5;691.07;456;235.07
4390;2024-08-21;15;91;4;4;1;74.85;55;0;74.85;55;19.85
4391;2025-04-26;26;433;1;6;4;835.82;478;15;2841.79;1912;929.79
4392;2024-05-27;25;352;5;5;4;978.48;682;0;3913.92;2728;1185.92
4393;2023-09-25;15;348;3;3;3;74.85;55;0;224.55;165;59.55
4394;2023-01-09;20;374;4;14;2;479.99;293;15;815.98;586;229.98
4395;2024-12-25;13;159;2;12;3;770.23;523;0;2310.69;1569;741.69
4396;2023-05-31;16;225;4;14;4;142.24;105;0;568.96;420;148.96
4397;2023-06-10;8;444;2;12;5;919.26;614;10;4136.67;3070;1066.67
4398;2025-06-18;7;355;3;3;5;522.78;346;0;2613.9;1730;883.9
4399;2024-12-12;9;479;2;2;4;316.86;233;0;1267.44;932;335.44
4400;2023-10-25;12;356;1;6;3;181.86;114;5;518.3;342;176.3
4401;2024-01-13;1;262;5;15;2;242.37;174;0;484.74;348;136.74
4402;2025-11-02;25;274;1;1;5;978.48;682;0;4892.4;3410;1482.4
4403;2024-08-30;1;216;1;11;2;242.37;174;0;484.74;348;136.74
4404;2025-02-23;1;186;4;4;4;242.37;174;10;872.53;696;176.53
4405;2024-05-21;16;183;1;1;2;142.24;105;0;284.48;210;74.48
4406;2023-09-06;8;431;3;13;1;919.26;614;5;873.3;614;259.3
4407;2023-10-23;23;459;1;1;1;1081.01;680;10;972.91;680;292.91
4408;2024-06-14;21;394;5;15;5;382.02;244;0;1910.1;1220;690.1
4409;2024-07-08;13;158;4;4;3;770.23;523;10;2079.62;1569;510.62
4410;2024-04-15;23;403;4;14;2;1081.01;680;15;1837.72;1360;477.72
4411;2023-11-18;20;426;2;12;1;479.99;293;15;407.99;293;114.99
4412;2023-06-18;18;204;2;12;5;377.84;282;5;1794.74;1410;384.74
4413;2023-04-07;16;464;3;3;5;142.24;105;5;675.64;525;150.64
4414;2025-11-26;9;103;4;14;5;316.86;233;10;1425.87;1165;260.87
4415;2025-10-27;18;402;1;1;1;377.84;282;10;340.06;282;58.06
4416;2024-11-03;8;128;3;13;1;919.26;614;5;873.3;614;259.3
